srn,facility_name,address_full,epa_class,lat,long,geometry,facility_name_title
N8294,PROVIDENT MIDSTREAM INC,"T22N R2 E (Intersection  Airport Rd&M76), West Branch, MI 48661",MINOR,44.2764083,-84.2386132,"[-84.2386132, 44.2764083]",Provident Midstream Inc
N5341,WESTGATE OIL,"1361 S Morley Rd, Lake City, MI 49651",MINOR,44.3352872,-85.2150455,"[-85.2150455, 44.3352872]",Westgate Oil
B7242,GRAND HAVEN-SPRING LAKE SEWER AUTHORITY,"1525 Washington St., Grand Haven, MI 49417",MINOR,43.0630734,-86.22838639999999,"[-86.22838639999999, 43.0630734]",Grand Haven-Spring Lake Sewer Authority
N8295,SUPERIOR ASPHALT INC,"6900 East Paris Industrial, Caledonia, MI 49316",SM OPT OUT,42.8396713,-85.5655641,"[-85.5655641, 42.8396713]",Superior Asphalt Inc
N8296,SUNOCO INC (REM SITE),"4012 Davison Rd, Burton, MI 48509",MINOR,43.032781,-83.6349719,"[-83.6349719, 43.032781]",Sunoco Inc (Rem Site)
M3648,AMERICHEM SALES CORPORATION,"340 North Street, Mason, MI 48854",MINOR,42.5850635,-84.4477467,"[-84.4477467, 42.5850635]",Americhem Sales Corporation
B5241,NEWBERRY REDI-MIX,"Hwy 33, Curtis, MI 49820",MINOR,46.2058197,-85.7453948,"[-85.7453948, 46.2058197]",Newberry Redi-Mix
B8533,WEBSTER AND GARNER OIL AND PROPANE,"3346 W Vienna Rd, Clio, MI 48420",MINOR,43.1779199,-83.7475427,"[-83.7475427, 43.1779199]",Webster and Garner Oil and Propane
M4576,HYUNDAI OF SOUTHGATE,"16100 Fort St, Southgate, MI 48195",,42.1914759,-83.1813962,"[-83.1813962, 42.1914759]",Hyundai of Southgate
N8297,SOCRRA,"1741 School Rd, Rochester Hls, MI 48307",,42.66080059999999,-83.095259,"[-83.095259, 42.66080059999999]",Socrra
N8298,NEXT DOOR OPERATIONS LLC,"5658 W Main St, Kalamazoo, MI 49009",MINOR,42.2964522,-85.6597226,"[-85.6597226, 42.2964522]",Next Door Operations LLC
N8299,AGA MARVEL,"1260 E Vandeinse St, Greenville, MI 48838",MINOR,43.193468,-85.23456279999999,"[-85.23456279999999, 43.193468]",Aga Marvel
N8300,K & S SERVICES,"20401 Gladwin Ave, Taylor, MI 48180",MINOR,42.1946008,-83.2341222,"[-83.2341222, 42.1946008]",K & S Services
N8301,FRONTIER RENEWABLE RESOURCES,,MINOR,,,,Frontier Renewable Resources
N3969,ROSCOMMON COUNTY ROAD COMMISSION,"1772 S Loxly Rd, Houghton Lake, MI 48629",,44.3091,-84.7741889,"[-84.7741889, 44.3091]",Roscommon County Road Commission
N8302,"RIVERSIDE ENERGY MICHIGAN, LLC - 45TH PARALLEL CPF","Sw Nw Ne Sec 13, T30N, R9W, Torch Lake, MI 49615",SM OPT OUT,44.9553719,-85.2008005,"[-85.2008005, 44.9553719]","Riverside Energy Michigan, LLC - 45Th Parallel CPF"
N8303,DR DONALD C MARTINSON,"E6116 Us Highway 2, Ironwood, MI 49938",MINOR,46.4770072,-90.1045019,"[-90.1045019, 46.4770072]",Dr Donald C Martinson
G8051,KING NURSING HOME,"2280 Tower Hill Rd, Houghton Lake, MI 48629",MINOR,44.3006014,-84.7553039,"[-84.7553039, 44.3006014]",King Nursing Home
B7516,"BELLA CONCRETE CONSTRUCTIONS, LLC","942 Federal Ave, Houghton Lake, MI 48629",MINOR,44.3058932,-84.7681733,"[-84.7681733, 44.3058932]","Bella Concrete Constructions, LLC"
N8304,CLOVERLAND ELECTRIC - MANISTIQUE DIESEL PEAKERS,"335 Chippewa Ave, Manistique, MI 49854",SM OPT OUT,45.9581921,-86.2571914,"[-86.2571914, 45.9581921]",Cloverland Electric - Manistique Diesel Peakers
N0818,"GYRO POWDER COATING, INC.","1624 Marion Ave, Grand Haven, MI 49417",MINOR,43.0525631,-86.20262629999999,"[-86.20262629999999, 43.0525631]","Gyro Powder Coating, Inc."
B8735,AMERICAN JETWAY CORP,"34136 Myrtle St, Wayne, MI 48184",MINOR,42.2794086,-83.37502959999999,"[-83.37502959999999, 42.2794086]",American Jetway Corp
N8305,MITSUBISHI HEAVY INDUSTRIES CLIMATE CONTROL INC,"6555 18 Mile Red, Sterling Hts, MI 48314",,42.5960738,-83.04410879999999,"[-83.04410879999999, 42.5960738]",Mitsubishi Heavy Industries Climate Control Inc
N8306,ASTRO BUILDING SUPPLY,"28615 Beverly Rd, Romulus, MI 48174",MINOR,42.2598079,-83.3202302,"[-83.3202302, 42.2598079]",Astro Building Supply
N8307,MDEQ/RD REMEDIATION SITE - BLARNEY CASTLE OIL CO,"626 W Front St, Traverse City, MI 49684",MINOR,44.76431059999999,-85.6342538,"[-85.6342538, 44.76431059999999]",Mdeq/Rd Remediation Site - Blarney Castle Oil Co
N8308,"ALCO PRODUCTS, LLC","580 St Jean St, Detroit, MI 48214",MINOR,42.3629378,-82.9689736,"[-82.9689736, 42.3629378]","Alco Products, LLC"
N8309,BLARNEY CASTLE OIL COMPANY,"2568 Us 131, Boyne Falls, MI 49713",,45.1674829,-84.91702409999999,"[-84.91702409999999, 45.1674829]",Blarney Castle Oil Company
N8310,BOND TRUCKING CO,"2490 Kochville Rd, Saginaw, MI 48604",MINOR,43.4950535,-83.962706,"[-83.962706, 43.4950535]",Bond Trucking Co
B8642,WYMAN-GORDON COMPANY,"7250 Whitmore Lake Road, Brighton, MI 48116",MINOR,42.4958561,-83.7620841,"[-83.7620841, 42.4958561]",Wyman-Gordon Company
N8311,"BLUE BAY OIL & GAS, PLEASANTON 26","Sec 26, Pleasanton Twp, MI 49614",SM OPT OUT,44.4654295,-86.1141045,"[-86.1141045, 44.4654295]","Blue Bay Oil & Gas, Pleasanton 26"
N8312,ITC HOLDINGS CORPORATION,"27175 Energy Way, Novi, MI 48377",MINOR,42.4926058,-83.44252499999999,"[-83.44252499999999, 42.4926058]",Itc Holdings Corporation
N8313,SENIOR OIL INC,"2410 Michigan Ave West, Battle Creek, MI 49017",,42.3506033,-85.2488997,"[-85.2488997, 42.3506033]",Senior Oil Inc
N8314,BLARNEY CASTLE OIL COMPANY,"202 E 7Th Street, Evart, MI 49631",,43.900444,-85.2609257,"[-85.2609257, 43.900444]",Blarney Castle Oil Company
N8315,"PRAIRIE RIVER WOODWORKING, LLC","60560 Filmore Rd, Sturgis, MI 49091",SM OPT OUT,41.9184291,-85.439532,"[-85.439532, 41.9184291]","Prairie River Woodworking, LLC"
N8316,MID-MICHIGAN CRUSHING & RECYCLING INC,"15111 Oakland Ave, Highland Park, MI 48203",MINOR,42.41552919999999,-83.0928031,"[-83.0928031, 42.41552919999999]",Mid-Michigan Crushing & Recycling Inc
N8317,LABUDDE GROUP INC,"3880 Rayl Rd, Akron, MI 48701",MINOR,43.5760052,-83.5096442,"[-83.5096442, 43.5760052]",Labudde Group Inc
N8318,A123 SYSTEMS,"39000 Seven Mile Rd, Livonia, MI 48152",MINOR,42.4281839,-83.4281673,"[-83.4281673, 42.4281839]",A123 Systems
N8319,VERONA WELL FIELD - TSRR,"1184 N Raymond Rd, Battle Creek, MI 49014",,42.3312335,-85.1406143,"[-85.1406143, 42.3312335]",Verona Well Field - Tsrr
N8320,SPEEDWAY SUPERAMERICA LLC-STORE 6297,"2797 Henry St, Roosevlt Park, MI 49441",,43.2014169,-86.2636911,"[-86.2636911, 43.2014169]",Speedway Superamerica LLC-Store 6297
H6502,FERRANTE MANUFACTURING,"6626 Gratiot, Detroit, MI 48207",MINOR,42.3681741,-83.0208219,"[-83.0208219, 42.3681741]",Ferrante Manufacturing
N8321,GINGRICH TIRE CENTER,"102 S Sheridan St, Remus, MI 49340",,43.5962177,-85.1455867,"[-85.1455867, 43.5962177]",Gingrich Tire Center
N8322,SPEEDWAY SUPERAMERICA LLC (SSA 6318),"390 E Michigan St (Store 6318), Battle Creek, MI 49014",,42.3129195,-85.16881269999999,"[-85.16881269999999, 42.3129195]",Speedway Superamerica LLC (SSA 6318)
N8323,SPEEDWAY SUPERAMERICA LLC (SSA 8767),"4417 Remembrance Rd Nw (Store 8767), Grand Rapids, MI 49534",,43.0101665,-85.7790028,"[-85.7790028, 43.0101665]",Speedway Superamerica LLC (SSA 8767)
N8324,SPEEDWAY SUPERAMERICA LLC (SSA 8830),"6980 Rochester Rd (Store 8830), Rochester Hls, MI 48306",MINOR,42.696069,-83.1350382,"[-83.1350382, 42.696069]",Speedway Superamerica LLC (SSA 8830)
N1787,INTERSTATE HIGHWAY CONSTRUCTION,"109Th And I-196, Glenn, Mi",,42.5810866,-86.2155333,"[-86.2155333, 42.5810866]",Interstate Highway Construction
N8325,WOODWORTH INC,"4201 Pier North Blvd, Flint, MI 48504",MINOR,43.068269,-83.76655339999999,"[-83.76655339999999, 43.068269]",Woodworth Inc
N8326,MTS SEATING SEE B2590,"7204 Sulier Dr, Temperance, MI 48182",MINOR,41.7467719,-83.5517378,"[-83.5517378, 41.7467719]",Mts Seating See B2590
N8327,NUENERGY- MARSTRAND ANTRIM 34 CPF,"Ne 1/4 Nw 1/4 Section 34 T31N R01W, Charlton Twp, MI 49751",SM OPT OUT,45.0478607,-84.3598126,"[-84.3598126, 45.0478607]",Nuenergy- Marstrand Antrim 34 CPF
N8328,SOUTHERN MICHIGAN RUBBER INC,"10298 M-60 West, Three Rivers, MI 49093",MINOR,41.90478179999999,-85.76578339999999,"[-85.76578339999999, 41.90478179999999]",Southern Michigan Rubber Inc
N5928,SPEEDWAY SUPERAMERICA LLC (SSA 6290),"704 Us-31, Elk Rapids, MI 49629",MINOR,44.8913234,-85.4113374,"[-85.4113374, 44.8913234]",Speedway Superamerica LLC (SSA 6290)
N3440,SPEEDWAY SUPERAMERICA LLC (SSA 2319),"1530 E Grand River Ave, Portland, MI 48875",,42.8616839,-84.8867772,"[-84.8867772, 42.8616839]",Speedway Superamerica LLC (SSA 2319)
N3717,SPEEDWAY SUPERAMERICA LLC-STORE 6165,"2002 E Michigan Ave, Jackson, MI 49202",MINOR,42.2527016,-84.3792776,"[-84.3792776, 42.2527016]",Speedway Superamerica LLC-Store 6165
N8329,HAVELKA CONSTRUCTION,"N4559 Highway Us-41, Wallace, MI 49893",MINOR,45.280886,-87.620637,"[-87.620637, 45.280886]",Havelka Construction
N8330,BAKER CONCRETE AND EXCAVATION,"1008 Raymond Rd, Battle Creek, MI 49014",,42.3240686,-85.140259,"[-85.140259, 42.3240686]",Baker Concrete and Excavation
N8331,BRIDGEWATER INTERIORS LLC,"7500 Tank Ave, Warren, MI 48092",MINOR,42.4968802,-83.031774,"[-83.031774, 42.4968802]",Bridgewater Interiors LLC
N8332,METAMORA LANDFILL,"Metamora Rd And Dryden Rd, Metamora, Mi",,42.9434281,-83.2995299,"[-83.2995299, 42.9434281]",Metamora Landfill
N0369,NEAR'S INC,"425 N Bullock, Whittemore, Mi",MINOR,44.2372004,-83.80366579999999,"[-83.80366579999999, 44.2372004]",Near's Inc
N8333,JAC PRODUCTS INC,"12000 Shelby Tech Dr, Shelby Twp, MI 48316",MINOR,42.6746291,-83.0102581,"[-83.0102581, 42.6746291]",Jac Products Inc
M4747,DBF INC,"18576 Krause St, Riverview, MI 48193",MINOR,42.1730403,-83.1745212,"[-83.1745212, 42.1730403]",Dbf Inc
N8334,BREITBURN OPERATING LP - GARFIELD 1-10,"Section 10, Kalkaska, MI 49646",MINOR,44.7352042,-85.18422269999999,"[-85.18422269999999, 44.7352042]",Breitburn Operating Lp - Garfield 1-10
N3683,ALPHA TRAN ENGINEERING CO.,"12575 Cleveland St, Nunica, MI 49448",MINOR,43.0746536,-86.1014517,"[-86.1014517, 43.0746536]",Alpha Tran Engineering Co.
N8335,HEAVENLY ACRES PET CREMATION SERVICES,"4369 South Old Us 23, Brighton, MI 48114",MINOR,42.5386028,-83.75254699999999,"[-83.75254699999999, 42.5386028]",Heavenly Acres Pet Cremation Services
N8336,ETM ENTERPRISES,"721 N Clinton St, Grand Ledge, MI 48837",MINOR,42.759274,-84.7402492,"[-84.7402492, 42.759274]",Etm Enterprises
N8337,BRONCO OIL CO,"1482 West M12, Gaylord, MI 49735",,45.0418671,-84.6851957,"[-84.6851957, 45.0418671]",Bronco Oil Co
N2347,L3HARRIS,"5353 52Nd Street, Grand Rapids, MI 49512",MINOR,42.8707947,-85.5333589,"[-85.5333589, 42.8707947]",L3Harris
N0181,"CHEBOYGAN CEMENT PROD, INC/NORTHERN MI CREMATORY","702 Lafayette Ave, Cheboygan, MI 49721",MINOR,45.6307298,-84.4657364,"[-84.4657364, 45.6307298]","Cheboygan Cement Prod, Inc/Northern MI Crematory"
N8338,BATTERY SOLUTIONS RECOVERY LLC,"7266 Kensington Rd, Brighton, MI 48116",MINOR,42.4994945,-83.689836,"[-83.689836, 42.4994945]",Battery Solutions Recovery LLC
N0878,"HAVILAND ENTERPRISES, INC","421 Ann St Nw, Grand Rapids, MI 49504",SM OPT OUT,42.9967337,-85.6797643,"[-85.6797643, 42.9967337]","Haviland Enterprises, Inc"
N5071,THE DANGLER GUYS,"620 9Th Ave, Tawas City, Mi",MINOR,44.261161,-83.528617,"[-83.528617, 44.261161]",The Dangler Guys
N5687,SEAVER FINISHING,"16900 Hayes St, Grand Haven, MI 49417",MINOR,43.0297276,-86.207511,"[-86.207511, 43.0297276]",Seaver Finishing
N1228,EVOQUA WATER TECHNOLOGIES,"2155 112Th St, Holland, MI 49424",SM OPT OUT,42.8092748,-86.059615,"[-86.059615, 42.8092748]",Evoqua Water Technologies
B8710,KANDU INDUSTRIES INC,"1825 Industrial Park, Holland, MI 49417",MINOR,42.7399818,-86.1033558,"[-86.1033558, 42.7399818]",Kandu Industries Inc
N8339,"GREAT LAKES CREMATION, INC.","29547 Costello Dr, New Hudson, MI 48165",MINOR,42.5061323,-83.6088429,"[-83.6088429, 42.5061323]","Great Lakes Cremation, Inc."
B7513,MICHIANA CORRUGATED PRODUCTS CO,"110 N Franks Ave, Sturgis, Mi",MINOR,41.8028227,-85.4003096,"[-85.4003096, 41.8028227]",Michiana Corrugated Products Co
N8340,BALES TRUCKING INC,"305 West Maple Ave, Adrian, MI 49221",,41.90326590000001,-84.0385707,"[-84.0385707, 41.90326590000001]",Bales Trucking Inc
A0380,NEW PRODUCTS CORP,"448 North Shore, Benton Harbor, Mi",MINOR,42.1223098,-86.4562059,"[-86.4562059, 42.1223098]",New Products Corp
B6597,SANDVIK STEEL CORP,"2235 Dewey Ave, Benton Twp, Mi",MINOR,42.0772448,-86.3972331,"[-86.3972331, 42.0772448]",Sandvik Steel Corp
N8341,BAILEY SAND & GRAVEL,"6505 West Michigan Avenue, Jackson, MI 49240",MINOR,42.2477111,-84.2248462,"[-84.2248462, 42.2477111]",Bailey Sand & Gravel
N8342,FERRIS COFFEE & NUT CO,"227 Winter Ave Nw, Grand Rapids, MI 49504",MINOR,42.9683673,-85.6816096,"[-85.6816096, 42.9683673]",Ferris Coffee & Nut Co
B8721,KADANT JOHNSON INC,"805 Wood St, Three Rivers, Mi",MINOR,41.9495538,-85.6234517,"[-85.6234517, 41.9495538]",Kadant Johnson Inc
N2154,OAK HAVEN CREMATORIUM,"10950 Northland Dr, Rockford, MI 49341",MINOR,43.1643521,-85.5497524,"[-85.5497524, 43.1643521]",Oak Haven Crematorium
B3658,MARTINREA BISHOP CIRCLE,"10501 M-52, Manchester, MI 48158",SM OPT OUT,42.1460182,-84.01982009999999,"[-84.01982009999999, 42.1460182]",Martinrea Bishop Circle
B7184,THE ANDERSONS AGRICULTURE GROUP LP,"1001 N Adams Rd, North Adams, Mi",,41.97810459999999,-84.6512113,"[-84.6512113, 41.97810459999999]",The andersons Agriculture Group Lp
N1998,WASHTENAW CO ROAD COMMISSION,"5555 N Zeeb, Ann Arbor, Mi",,42.2991669,-83.8387942,"[-83.8387942, 42.2991669]",Washtenaw Co Road Commission
N2507,THE NEWMAN GROUP,"7400 Newman Blvd, Dexter, Mi",,42.3094623,-83.8768716,"[-83.8768716, 42.3094623]",The Newman Group
N2673,NIETHAMMER TRANSPORT INC,"9750 W Michigan, Saline, Mi",,42.1454253,-83.8363851,"[-83.8363851, 42.1454253]",Niethammer Transport Inc
N5243,M & S MANUFACTURING CO,"550 E Main St, Hudson, Mi",,41.85719659999999,-84.3373196,"[-84.3373196, 41.85719659999999]",M & S Manufacturing Co
M4268,AMERICAN SOY PRODUCTS,"1474 N Woodland Dr, Saline, MI 48176",MINOR,42.1881991,-83.76331789999999,"[-83.76331789999999, 42.1881991]",American Soy Products
B8874,THETFORD CORP,"7101 Jackson Rd, Ann Arbor, Mi",MINOR,42.291823,-83.8696563,"[-83.8696563, 42.291823]",Thetford Corp
A2836,SIMPLEX PRODUCTS,"1149 Treat, Adrian, Mi",,41.8876283,-84.0193846,"[-84.0193846, 41.8876283]",Simplex Products
N1468,J C FAMILY FOODS INC,"1950 Michigan Ave W, Clinton, Mi",MINOR,42.0736644,-84.025869,"[-84.025869, 42.0736644]",J C Family Foods Inc
N1558,SWENK-TUTTLE PRESS INC,"320 Springbrood, Adrian, Mi",MINOR,41.9034257,-84.03978889999999,"[-84.03978889999999, 41.9034257]",Swenk-Tuttle Press Inc
F6445,MAYBEE FARMERS CO-OP INC,"9191 Main St, Maybee, Mi",,42.006886,-83.5120407,"[-83.5120407, 42.006886]",Maybee Farmers Co-Op Inc
N2824,SENSITILE SYSTEMS,"1735 Holmes Rd, Ypsilanti, MI 48198",MINOR,42.2547922,-83.5758737,"[-83.5758737, 42.2547922]",Sensitile Systems
N2057,FLUID TRANSFER SYSTEM,"22781 Helip Dr., Novi, MI 48050",,42.4578599,-83.4683877,"[-83.4683877, 42.4578599]",Fluid Transfer System
N8345,BURNERS INC. - DUPLICATE SRN SEE N8225,"2299 Childs Lake Rd., Milford, MI 48381",,42.5610102,-83.5737102,"[-83.5737102, 42.5610102]",Burners Inc. - Duplicate Srn See N8225
N8344,EBW ELECTRONICS,"13110 Ransom St, Holland, MI 49424",MINOR,42.8477465,-86.1057362,"[-86.1057362, 42.8477465]",Ebw Electronics
N8343,GOWER CORPORATION,"2840 Universal Dr, Saginaw, MI 48603",MINOR,43.4592948,-83.9720687,"[-83.9720687, 43.4592948]",Gower Corporation
N0970,TOP & ALL METAL RECYCLING,"5954 134Th Ave, Hamilton, MI 49149",,42.665688,-86.13086,"[-86.13086, 42.665688]",Top & All Metal Recycling
N1662,KIRCHHOFF VAN-ROB TECUMSEH,"1200 E.  Chicago Blvd., Tecumseh, MI 49286",MINOR,41.9998259,-83.91851059999999,"[-83.91851059999999, 41.9998259]",Kirchhoff Van-Rob Tecumseh
N0629,ANDERSON DEVELOPMENT,"525 Gulf Street, Adrian, MI 49221",MINOR,41.8926976,-84.0170315,"[-84.0170315, 41.8926976]",Anderson Development
E0706,ST. JOSEPH HOSPITAL,"200 Hemlock, Tawas City, MI 48763",MINOR,44.2751845,-83.5098525,"[-83.5098525, 44.2751845]",St. Joseph Hospital
P0001,NILES INDUSTRIAL COATINGS,"422 Harrison, Bay City, MI 48708",MINOR,43.5672229,-83.9020498,"[-83.9020498, 43.5672229]",Niles Industrial Coatings
P0002,"TACHI-S ENGINEERING, USA INC","23227 Commerce Dr., Farmingtn Hls, MI 48335",MINOR,42.45808539999999,-83.4268428,"[-83.4268428, 42.45808539999999]","Tachi-S Engineering, USA Inc"
P0003,AMSTORE,"3951 Trade Dr. Se, Grand Rapids, MI 49508",MINOR,42.8904331,-85.6369951,"[-85.6369951, 42.8904331]",Amstore
P0004,"MARQUETTE GREEN ENERGY, LLC","413 First Street, Gwinn, MI 49841",,46.3352554,-87.3841875,"[-87.3841875, 46.3352554]","Marquette Green Energy, LLC"
P0005,SOLUTIONS STEEL TREATING,"51689 Oro Dr., Shelby Twp, MI 48315",MINOR,42.676184,-82.98704359999999,"[-82.98704359999999, 42.676184]",Solutions Steel Treating
P0006,RIVERSIDE - CENTRAL LAKE 15 CPF,"Central Lake 15 Cpf, Central Lake, MI 49622",SM OPT OUT,45.0700047,-85.2645105,"[-85.2645105, 45.0700047]",Riverside - Central Lake 15 CPF
P0007,SPEEDWAY SUPERAMERICA LLC (SSA #2238),"2255 Crooks Rd, Rochester Hls, MI 48309",MINOR,42.6479128,-83.17053179999999,"[-83.17053179999999, 42.6479128]",Speedway Superamerica LLC (SSA #2238)
P0008,NEWBERRY WATER & LIGHT BOARD,"307 E. Mcmillan Avenue, Newberry, MI 49868",SM OPT OUT,46.35352779999999,-85.50891580000001,"[-85.50891580000001, 46.35352779999999]",Newberry Water & Light Board
P0009,WALTERS-DIMMICK PETROLEUM INC,"328 W. Main St., Hudson, MI 49068",MINOR,41.855139,-84.356442,"[-84.356442, 41.855139]",Walters-Dimmick Petroleum Inc
P0010,VAN ANDEL INSTITUTE,"333 Bostwick Ave Ne, Grand Rapids, MI 49503",,42.9696428,-85.6671664,"[-85.6671664, 42.9696428]",Van andel Institute
P0011,"SPEEDWAY SUPERAMERICA, LLC (SSA #7207)","3029 E. Kalamazoo St., Lansing, MI 48912",MINOR,42.7300833,-84.51474189999999,"[-84.51474189999999, 42.7300833]","Speedway Superamerica, LLC (SSA #7207)"
P0012,A B CUSTOM FABRICATING LLC,"27531 May St., Edwardsburg, MI 49112",,41.7813306,-86.0984635,"[-86.0984635, 41.7813306]",A B Custom Fabricating LLC
P0013,MDEQ RRD,"4496 N. Washington St, Ubly, MI 48475",MINOR,43.7101609,-82.939106,"[-82.939106, 43.7101609]",Mdeq Rrd
P0014,RIVERSIDE - ELVIRA 11 PHASE 2,"Elmira Township, Section 17, Elmira Twp, MI 49730",MINOR,45.0644549,-84.8561524,"[-84.8561524, 45.0644549]",Riverside - Elvira 11 Phase 2
P0015,RIVERSIDE - CHIEF CREEK CPF,"T22N R15W Sec 10 Ne Sw Nw, Manistee, MI 49660",SM OPT OUT,44.2444473,-86.324253,"[-86.324253, 44.2444473]",Riverside - Chief Creek CPF
F3061,D & S COLLISION,"20955 Van Dyke, Warren, MI 48089",,42.4505567,-83.0256945,"[-83.0256945, 42.4505567]",D & S Collision
P0016,RIVERSIDE - FLINT NAPPERS CPF,"Flint Nappers Cpf, Alpena, MI 49707",SM OPT OUT,45.0045655,-83.6184504,"[-83.6184504, 45.0045655]",Riverside - Flint Nappers CPF
M4815,JERUSALEM WORLD PURE NATURAL FOODS WHOLESALER,"6470 Miller Road, Dearborn, MI 48126",MINOR,42.3382573,-83.1663238,"[-83.1663238, 42.3382573]",Jerusalem World Pure Natural Foods Wholesaler
K7534,PAK RITE INDUSTRIES,"4270 High St, Ecorse, MI 48229",MINOR,42.2473445,-83.1464889,"[-83.1464889, 42.2473445]",Pak Rite Industries
P0017,HASCALL STEEL CO,"64 Mill St, Ecorse, MI 48229",MINOR,42.2374099,-83.1498979,"[-83.1498979, 42.2374099]",Hascall Steel Co
B6248,VALENITE,"31100 Stephenson Hwy, Madison Hts, MI 48071",MINOR,42.5209601,-83.1182362,"[-83.1182362, 42.5209601]",Valenite
P0018,MSP INDUSTRIES CORP,"45 West Oakwood Rd, Oxford, MI 48371",MINOR,42.8685271,-83.29123539999999,"[-83.29123539999999, 42.8685271]",Msp Industries Corp
P0019,COUNTY OF OCEANA,"2185 W. Baseline Rd., Shelby, MI 49455",MINOR,43.6440918,-86.3325662,"[-86.3325662, 43.6440918]",County of Oceana
P0020,RIVERSIDE - KEARNEY 26 CPF,"Kearney 26 Cpf, Bellaire, MI 48888",SM OPT OUT,44.9802822,-85.2111728,"[-85.2111728, 44.9802822]",Riverside - Kearney 26 CPF
P0021,SPEEDWAY SUPERAMERICA LLC (SSA 2208),"2100 University Dr, Auburn Hills, MI 48326",,42.6618641,-83.2452955,"[-83.2452955, 42.6618641]",Speedway Superamerica LLC (SSA 2208)
P0022,RANDY'S METAL RECYCLING INC,"1483 Paw Paw Ave, Benton Harbor, MI 49022",,42.140852,-86.43774499999999,"[-86.43774499999999, 42.140852]",Randy's Metal Recycling Inc
P0023,RIVERSIDE - ECHO 10 CPF,"Echo Twp Se Nw Sw Sec 14, Central Lake, MI 49622",SM OPT OUT,45.0700047,-85.2645105,"[-85.2645105, 45.0700047]",Riverside - Echo 10 CPF
A0000,TOM'S TESTING SOURCE,"123 Main Street, Lansing, MI 48910",,42.7239376,-84.58589669999999,"[-84.58589669999999, 42.7239376]",Tom's Testing Source
P0024,A123 SYSTEMS,"38100 Ecorse, Romulus, MI 48174",SM OPT OUT,42.2535747,-83.4124851,"[-83.4124851, 42.2535747]",A123 Systems
P0025,ANCHOR CONVEYOR PRODUCTS INC,"6830 Kinglsey Ave, Dearborn, MI 48126",MINOR,42.3411711,-83.1600605,"[-83.1600605, 42.3411711]",Anchor Conveyor Products Inc
N2926,WIRTZ MANUFACTURING CO INC,"1105 24Th St, Port Huron, MI 48061",MINOR,42.9716341,-82.4541193,"[-82.4541193, 42.9716341]",Wirtz Manufacturing Co Inc
N2642,"J & L COLLISION, INC.","25825 Gratiot Ave., Roseville, MI 48066",SM OPT OUT,42.4856695,-82.9451461,"[-82.9451461, 42.4856695]","J & L Collision, Inc."
P0026,C & M COATINGS INC,"1730 Airpark Dr, Grand Haven, MI 49417",MINOR,43.0400802,-86.19867169999999,"[-86.19867169999999, 43.0400802]",C & M Coatings Inc
P0027,SPEEDWAY SUPERAMERICA LLC SSA 8391,"310 S Cedar St, Imlay City, MI 48444",,43.0211238,-83.0723567,"[-83.0723567, 43.0211238]",Speedway Superamerica LLC SSA 8391
P0028,SPEEDWAY SUPERAMERICA LLC #2373,"750 Baker Rd, Dexter, MI 48130",,42.3016581,-83.8772028,"[-83.8772028, 42.3016581]",Speedway Superamerica LLC #2373
N2808,GLEI'S INC,"3500 Milnes Rd., Hillsdale, MI 49242",MINOR,41.9483266,-84.59511189999999,"[-84.59511189999999, 41.9483266]",Glei's Inc
M4264,HILLSDALE MARKET HOUSE INC,"210 W Carleton Rd, Hillsdale, MI 49242",,41.9298066,-84.64284409999999,"[-84.64284409999999, 41.9298066]",Hillsdale Market House Inc
M3880,CANTON CANOPIES,"7760 Ronda Dr, Canton Twp, MI 48187",,42.3421847,-83.4518918,"[-83.4518918, 42.3421847]",Canton Canopies
P0029,BRIDGEWATER INTERIORS,"4617 W Fort St, Detroit, MI 48209",MINOR,42.3100757,-83.0910215,"[-83.0910215, 42.3100757]",Bridgewater Interiors
P0030,POSEN CONSTRUCTION INC,"12450 Sanders Street, Detroit, MI 48217",MINOR,42.2842675,-83.14446149999999,"[-83.14446149999999, 42.2842675]",Posen Construction Inc
P0031,PEACEFUL PAWS PET CREMATION LLC,"1135 E Beecher St, Adrian, MI 49221",,41.8899797,-84.0197579,"[-84.0197579, 41.8899797]",Peaceful Paws Pet Cremation LLC
P0032,SPEEDWAY SUPERAMERICA LLC SSA 2305,"6041 S. Pennsylvania Ave, Lansing, MI 48911",,42.6695657,-84.53776119999999,"[-84.53776119999999, 42.6695657]",Speedway Superamerica LLC SSA 2305
